State_Name,PC NAME,CANDIDATES_NAME,SEX,AGE,CATEGORY,PARTY_NAME,PARTY_SYMBOL,GENERAL,POSTAL ,Total_Electors
Uttar Pradesh,Ambedkar Nagar,BALMUKUND DHURIYA,M,35,GEN,CPI(ML)(L),Flag with Three Stars,1942,0,1718774
Uttar Pradesh,Ambedkar Nagar,BRIJESH KUMAR,M,31,GEN,AAAP,Broom,3025,0,1718774
Uttar Pradesh,Ambedkar Nagar,RAM BAHAL VERMA,M,61,GEN,SPP,Bat,1137,0,1718774
Uttar Pradesh,Ambedkar Nagar,SREERAM,M,53,GEN,MBCOI,Scissors,4138,0,1718774
Uttar Pradesh,Ambedkar Nagar,SURENDRA KUMAR,M,39,SC,ARVP,Razor,2590,0,1718774
Uttar Pradesh,Ambedkar Nagar,SURESH KUMAR BAUDDH,M,30,SC,MADP,Auto- Rickshaw,7694,0,1718774
Uttar Pradesh,Ambedkar Nagar,TIGER RAMNIHOR PATEL,M,63,GEN,IND,Cup & Saucer,7040,0,1718774
Uttar Pradesh,Ambedkar Nagar,VINOD KUMAR TIWARI,M,43,GEN,IND,Gas Cylinder,4707,0,1718774
Uttar Pradesh,Ambedkar Nagar,None of the Above,,,,NOTA,NOTA,7422,0,1718774
Uttar Pradesh,Bahraich,"""COMANDO"" KAMAL KISHOR",M,62,SC,INC,Hand,24418,3,1638640
Uttar Pradesh,Bahraich,DR.VIJAY KUMAR,M,41,SC,BSP,Elephant,96883,21,1638640
Uttar Pradesh,Bahraich,SHABBIR AHMAD,M,55,SC,SP,Bicycle,336696,51,1638640
Uttar Pradesh,Bahraich,SADHVI SAVITRI BAI FOOLE,F,33,SC,BJP,Lotus,432286,106,1638640
Uttar Pradesh,Bahraich,JAGAT RAM,M,40,SC,AAAP,Broom,8318,1,1638640
Uttar Pradesh,Bahraich,MADHAV,M,35,SC,LD,Battery Torch,2676,0,1638640
Uttar Pradesh,Bahraich,RAMASHANKER GOND,M,31,SC,jhspt,BUCKET,5735,0,1638640
Uttar Pradesh,Bahraich,VINOD KUMAR,M,31,SC,BMUP,Cot,3719,0,1638640
Uttar Pradesh,Bahraich,HIRA LAL RAO,M,63,SC,ANC,Kite,4026,0,1638640
Uttar Pradesh,Bahraich,RAM NARESH,M,30,SC,IND,Television,5826,0,1638640
Uttar Pradesh,Bahraich,None of the Above,,,,NOTA,NOTA,13498,0,1638640
Uttar Pradesh,Kaiserganj,KRISHNA KUMAR OJHA,M,42,GEN,BSP,Elephant,146542,184,1711967
Uttar Pradesh,Kaiserganj,BRIJ BHUSAN SHARAN SINGH,M,57,GEN,BJP,Lotus,380984,516,1711967
Uttar Pradesh,Kaiserganj,MUKESH SRIVASTAV ALIAS GYANENDRA PRATAP,M,37,GEN,INC,Hand,57383,18,1711967
Uttar Pradesh,Kaiserganj,VINOD KUMAR ALIAS  PANDIT SINGH,M,47,GEN,SP,Bicycle,303091,191,1711967
Uttar Pradesh,Kaiserganj,GOVIND PRASAD,M,25,GEN,SPP,Bat,5849,0,1711967
Uttar Pradesh,Kaiserganj,CHAMAN LAL KASAUNDHAN,M,56,GEN,LD,Almirah,1821,1,1711967
Uttar Pradesh,Kaiserganj,NIRHU,M,41,SC,CPIM,Saw,1466,0,1711967
Uttar Pradesh,Kaiserganj,NIHALUDDIN AHAMAD,M,62,GEN,AIPF,Scissors,2119,0,1711967
Uttar Pradesh,Kaiserganj,RIZWAN AHMAD,M,28,GEN,AAAP,Broom,3706,4,1711967
Uttar Pradesh,Kaiserganj,JAMEER AHMAD,M,58,GEN,IND,Auto- Rickshaw,3901,4,1711967
Uttar Pradesh,Kaiserganj,NISHANT KANCHAN,M,29,GEN,IND,Sewing Machine,3238,8,1711967
Uttar Pradesh,Kaiserganj,PRAHLAD  NATH MISHRA,M,59,GEN,IND,Telephone,3862,5,1711967
Uttar Pradesh,Kaiserganj,MUNNI,F,37,GEN,IND,Television,5240,5,1711967
Uttar Pradesh,Kaiserganj,RAMPHER  ALIAS  CHUNTI,M,64,SC,IND,Coat,11364,2,1711967
Uttar Pradesh,Kaiserganj,None of the Above,,,,NOTA,NOTA,11847,6,1711967
Uttar Pradesh,Shrawasti,ATIQ AHMAD,M,51,GEN,SP,Bicycle,259986,65,1788080
Uttar Pradesh,Shrawasti,DADDAN MISHRA,M,47,GEN,BJP,Lotus,345872,92,1788080
Uttar Pradesh,Shrawasti,LAL JI VERMA,M,58,GEN,BSP,Elephant,194827,63,1788080
Uttar Pradesh,Shrawasti,VINAY KUMAR PANDEY ''''''''VINNU'''''''',M,49,GEN,INC,Hand,20000,6,1788080
Uttar Pradesh,Shrawasti,PRAKSH CHANDRA MISHRA,M,40,GEN,JSK,Telephone,4489,0,1788080
Uttar Pradesh,Shrawasti,RATNESH,M,39,GEN,AAAP,Broom,2577,1,1788080
Uttar Pradesh,Shrawasti,RAM SUDHI,M,43,SC,JSEP,Letter Box,2961,0,1788080
Uttar Pradesh,Shrawasti,RIZWAN ZAHEER,M,51,GEN,PECP,Ceiling Fan,101807,10,1788080
Uttar Pradesh,Shrawasti,SAXSEN,M,42,GEN,SPP,Bat,3188,0,1788080
Uttar Pradesh,Shrawasti,ARJUN YADAV,M,42,GEN,IND,Mixee,3730,0,1788080
Uttar Pradesh,Shrawasti,ARUN KUMAR,M,41,GEN,IND,Basket containing Fruits,10083,0,1788080
Uttar Pradesh,Shrawasti,TEJ BAHADUR,M,37,GEN,IND,Walking Stick,3474,0,1788080
Uttar Pradesh,Shrawasti,RAM ADHAR,M,66,SC,IND,Sewing Machine,6278,0,1788080
Uttar Pradesh,Shrawasti,VIJAY KUMAR,M,60,GEN,IND,HOCKEY & BALL,5542,0,1788080
Uttar Pradesh,Shrawasti,None of the Above,,,,NOTA,NOTA,14587,0,1788080
Uttar Pradesh,Gonda,AKBAR AHMAD DUMPY,M,62,GEN,BSP,Elephant,116051,127,1710825
Uttar Pradesh,Gonda,OM PRAKASH,M,55,SC,CPI,Ears of Corn And Sickle,18445,5,1710825
Uttar Pradesh,Gonda,KIRTI VARDHAN SINGH,M,48,GEN,BJP,Lotus,358978,661,1710825
Uttar Pradesh,Gonda,NANDITA SHUKLA,F,50,GEN,SP,Bicycle,198903,324,1710825
Uttar Pradesh,Gonda,BENI PRASAD VERMA,M,73,GEN,INC,Hand,102120,134,1710825
Uttar Pradesh,Gonda,AJAY  KUMAR  PRABHAKAR,M,27,SC,BMUP,Cot,3193,7,1710825
Uttar Pradesh,Gonda,PREM KUMAR,M,25,SC,MBCOI,Scissors,1900,0,1710825
Uttar Pradesh,Gonda,MASOOD ALAM KHAN,M,41,GEN,PECP,Ceiling Fan,42730,14,1710825
Uttar Pradesh,Gonda,MAHESH KUMAR,M,25,GEN,JPS,Saw,2550,5,1710825
Uttar Pradesh,Gonda,MASHOOQ AHMAD,M,26,GEN,AAAP,Broom,3346,12,1710825
Uttar Pradesh,Gonda,RAJENDRA PRASAD,M,34,GEN,SPP,Bat,1517,2,1710825
Uttar Pradesh,Gonda,RAJESH  KUMAR  MAURYA,M,46,GEN,SP(I),Battery Torch,2196,3,1710825
Uttar Pradesh,Gonda,SATYA PRAKASH,M,44,GEN,SHS,Bow & Arrow,4743,5,1710825
Uttar Pradesh,Gonda,TILAK RAM,M,38,SC,IND,Sewing Machine,5374,0,1710825
Uttar Pradesh,Gonda,BRIJNANDAN TIWARI,M,36,GEN,IND,Walking Stick,2393,2,1710825
Uttar Pradesh,Gonda,None of the Above,,,,NOTA,NOTA,7983,5,1710825
Uttar Pradesh,Domariyaganj,JAGDAMBIKA PAL,M,64,GEN,BJP,Lotus,298845,0,1761415
Uttar Pradesh,Domariyaganj,MATA PRASAD PANDEY,M,77,GEN,SP,Bicycle,174778,0,1761415
Uttar Pradesh,Domariyaganj,MUHAMMAD MUQEEM,M,66,GEN,BSP,Elephant,195257,0,1761415
Uttar Pradesh,Domariyaganj,VASUNDHARA,F,57,GEN,INC,Hand,88117,0,1761415
Uttar Pradesh,Domariyaganj,HAMIDULLAH CHAUDHARY,M,49,GEN,NCP,Clock,7159,0,1761415
Uttar Pradesh,Domariyaganj,DR. MOHD. AYUB,M,58,GEN,PECP,Ceiling Fan,99242,0,1761415
Uttar Pradesh,Domariyaganj,ARJUN SINGH,M,45,GEN,BMUP,Cot,9529,0,1761415
Uttar Pradesh,Domariyaganj,PINGLE PRASAD,M,46,SC,S(J),Gas Stove,5521,0,1761415
Uttar Pradesh,Domariyaganj,BADRE ALAM,M,65,GEN,AAAP,Broom,3174,0,1761415
Uttar Pradesh,Domariyaganj,MANOJ KUMAR,M,33,GEN,SBSP,Ring,2709,0,1761415
Uttar Pradesh,Domariyaganj,RAVI KUMAR,M,25,GEN,SPP,Bat,2535,0,1761415
Uttar Pradesh,Domariyaganj,DR. SATYENDRA  NATH PANDEY,M,65,GEN,AAMJP,Pen Nib with Seven Rays,9371,0,1761415
Uttar Pradesh,Domariyaganj,SANTRAM,M,55,SC,BRABSVP,Brush,3238,0,1761415
Uttar Pradesh,Domariyaganj,KALI RAM,M,58,GEN,IND,Television,4939,0,1761415
Uttar Pradesh,Domariyaganj,DIWAKAR PRASAD,M,63,SC,IND,Table,5123,0,1761415
Uttar Pradesh,Domariyaganj,MUKESH NARAYAN SHUKLA URF GYANESH NARAYAN SHUKLA,M,25,GEN,IND,Glass Tumbler,10952,0,1761415
Uttar Pradesh,Domariyaganj,RAM UGRAH,M,33,GEN,IND,Kettle,7762,0,1761415
Uttar Pradesh,Domariyaganj,None of the Above,,,,NOTA,NOTA,6776,0,1761415
Uttar Pradesh,Basti,AMBIKA SINGH,M,67,GEN,INC,Hand,27673,0,1787476
Uttar Pradesh,Basti,"BRIJ KISHOR SINGH ""DIMPAL""",M,33,GEN,SP,Bicycle,324114,4,1787476
Uttar Pradesh,Basti,RAM PRASAD CHAUDHARY,M,60,GEN,BSP,Elephant,283745,2,1787476
Uttar Pradesh,Basti,HARISH CHANDRA  ALIAS  HARISH DWIVEDI,M,40,GEN,BJP,Lotus,357673,7,1787476
Uttar Pradesh,Basti,ANAND RAJPAL,M,52,GEN,AAAP,Broom,8407,0,1787476
Uttar Pradesh,Basti,PURUSHOTTAM PANDEY,M,39,GEN,PECP,Ceiling Fan,8172,0,1787476
Uttar Pradesh,Basti,BHAGWANDAS,M,47,SC,BSP(K),Candles,3532,0,1787476
Uttar Pradesh,Basti,RAM KARAN ALIAS R.K. GAUTAM,M,63,SC,BMUP,Cot,2803,0,1787476
Uttar Pradesh,Basti,SHIVPOOJAN RAJBHAR,M,36,GEN,SBSP,Ring,7063,0,1787476
Uttar Pradesh,Basti,SITA RAM,M,68,GEN,JPS,Saw,2240,0,1787476
Uttar Pradesh,Basti,ARUN KUMAR,M,39,GEN,IND,Harmonium,3587,0,1787476
Uttar Pradesh,Basti,KRISHNA  KUMAR UPADHYAY ADVOCATE,M,49,GEN,IND,Gas Cylinder,4823,0,1787476
Uttar Pradesh,Basti,RAM SHANKAR GUPTA,M,65,GEN,IND,Almirah,4521,0,1787476
Uttar Pradesh,Basti,None of the Above,,,,NOTA,NOTA,10168,0,1787476
Uttar Pradesh,Sant Kabir Nagar,BHAL CHANDRA YADAV,M,55,GEN,SP,Bicycle,240167,2,1904315
Uttar Pradesh,Sant Kabir Nagar,BHISM SHANKAR ALIAS KUSHAL TIWARI,M,49,GEN,BSP,Elephant,250910,4,1904315
Uttar Pradesh,Sant Kabir Nagar,ROHIT KUMAR PANDEY,M,34,GEN,INC,Hand,22029,0,1904315
Uttar Pradesh,Sant Kabir Nagar,SHARAD TRIPATHI,M,42,GEN,BJP,Lotus,348884,8,1904315
Uttar Pradesh,Sant Kabir Nagar,AFTAB ALAM KHAN,M,27,GEN,AAAP,Broom,7457,1,1904315
Uttar Pradesh,Sant Kabir Nagar,JANTRI LAL CHAUHAN,M,37,GEN,JPS,Saw,2439,0,1904315
Uttar Pradesh,Sant Kabir Nagar,JYOTI SINGH,F,44,GEN,BSP(K),Sewing Machine,1884,0,1904315
Uttar Pradesh,Sant Kabir Nagar,PREM PRAKASH,M,61,GEN,IPP,Candles,2155,0,1904315
Uttar Pradesh,Sant Kabir Nagar,SANT SIROMANI BABOOLAL YADAV MAHARAJ JI,M,34,GEN,SBSP,Ring,3900,0,1904315
Uttar Pradesh,Sant Kabir Nagar,MOHAMMAD ALI,M,28,GEN,PPI,Auto- Rickshaw,4082,0,1904315
Uttar Pradesh,Sant Kabir Nagar,RAVIKANT,M,34,GEN,MBCOI,Scissors,1721,0,1904315
Uttar Pradesh,Sant Kabir Nagar,RAJMANI,M,46,SC,BMUP,Cot,5036,0,1904315
Uttar Pradesh,Sant Kabir Nagar,RAJARAM,M,37,GEN,PECP,Ceiling Fan,69193,0,1904315
Uttar Pradesh,Sant Kabir Nagar,RAJENDRA KUMAR,M,34,SC,RJPK,Battery Torch,2278,0,1904315
Uttar Pradesh,Sant Kabir Nagar,LOTAN URF LAUTAN PRASAD,M,52,SC,SSD,Carrot,3618,0,1904315
Uttar Pradesh,Sant Kabir Nagar,SHABBEER HUSEN,M,41,GEN,jhspt,BUCKET,8993,0,1904315
Uttar Pradesh,Sant Kabir Nagar,APARNA,F,35,GEN,IND,Pressure Cooker,11046,0,1904315
Uttar Pradesh,Sant Kabir Nagar,AMIT,M,34,GEN,IND,Bat,2796,0,1904315
Uttar Pradesh,Sant Kabir Nagar,KRIPANARAYAN RAI,M,50,GEN,IND,Almirah,1215,0,1904315
Uttar Pradesh,Sant Kabir Nagar,KAILASH NATH BELDAR,M,52,SC,IND,Kettle,3181,0,1904315
Uttar Pradesh,Sant Kabir Nagar,JAIYANTRI PRASAD,M,55,GEN,IND,Dolli,1335,0,1904315
Uttar Pradesh,Sant Kabir Nagar,MOHAMMAD IRFAN,M,28,GEN,IND,Cup & Saucer,2164,0,1904315
Uttar Pradesh,Sant Kabir Nagar,SHAYAM LAL,M,65,SC,IND,Gas Cylinder,1477,0,1904315
Uttar Pradesh,Sant Kabir Nagar,SUBODH CHANDRA,M,29,GEN,IND,Ice Cream,3061,0,1904315
Uttar Pradesh,Sant Kabir Nagar,SURENDRA KUMAR CHAUDHARY,M,45,GEN,IND,Coat,5866,0,1904315
Uttar Pradesh,Sant Kabir Nagar,None of the Above,,,,NOTA,NOTA,4747,0,1904315
Uttar Pradesh,Maharajganj,AKHILESH,M,50,GEN,SP,Bicycle,213973,1,1743131
Uttar Pradesh,Maharajganj,KASHI NATH SHUKLA,M,59,GEN,BSP,Elephant,231084,0,1743131
Uttar Pradesh,Maharajganj,PANKAJ,M,44,GEN,BJP,Lotus,471541,1,1743131
Uttar Pradesh,Maharajganj,HARSH VARDHAN,M,66,GEN,INC,Hand,57193,0,1743131
Uttar Pradesh,Maharajganj,ARAT KHARVAR,M,48,GEN,BMUP,Cot,3752,0,1743131
Uttar Pradesh,Maharajganj,KAVILAS,M,35,GEN,SBSP,Ring,5195,0,1743131
Uttar Pradesh,Maharajganj,MUMMATAJ,M,34,GEN,PECP,Ceiling Fan,3582,0,1743131
Uttar Pradesh,Maharajganj,MANGAL LAL,M,69,GEN,LD,Battery Torch,1491,0,1743131
Uttar Pradesh,Maharajganj,PASHUPATI NATH GUPTA,M,55,GEN,AAAP,Broom,3196,0,1743131
Uttar Pradesh,Maharajganj,RADHEYSHYAM,M,31,SC,MBCOI,Scissors,1961,0,1743131
Uttar Pradesh,Maharajganj,RAMSAMUJH,M,59,GEN,S(J),Auto- Rickshaw,5001,0,1743131
Uttar Pradesh,Maharajganj,VIMLESH TRIPATHI,M,30,GEN,NAP,HOCKEY & BALL,2339,0,1743131
Uttar Pradesh,Maharajganj,SHIVCHARAN,M,25,GEN,jhspt,BUCKET,3455,0,1743131
Uttar Pradesh,Maharajganj,SHREE AKHILESH KUMAR,M,30,GEN,ADUP,Kettle,5422,0,1743131
Uttar Pradesh,Maharajganj,AJAYDHAR,M,35,GEN,IND,Bat,4079,0,1743131
Uttar Pradesh,Maharajganj,ANIL KUMAR SHAHANI,M,38,GEN,IND,Telephone,15517,0,1743131
Uttar Pradesh,Maharajganj,GOVIND DAS,M,55,GEN,IND,Diesel Pump,4216,0,1743131
Uttar Pradesh,Maharajganj,TEJ PRATAP,M,49,GEN,IND,Cauliflower,6131,0,1743131
Uttar Pradesh,Maharajganj,DAYARAM NISHAD,M,34,GEN,IND,Cup & Saucer,4210,0,1743131
Uttar Pradesh,Maharajganj,DINESH KUMAR,M,60,SC,IND,Walking Stick,1671,0,1743131
Uttar Pradesh,Maharajganj,DINANATH,M,41,SC,IND,Sewing Machine,2149,0,1743131
Uttar Pradesh,Maharajganj,RAKESH KUMAR GIRI,M,37,GEN,IND,Hat,2545,0,1743131
Uttar Pradesh,Maharajganj,RAKESH KUMAR GUPTA,M,27,GEN,IND,Gas Cylinder,1828,0,1743131
Uttar Pradesh,Maharajganj,None of the Above,,,,NOTA,NOTA,4545,0,1743131
Uttar Pradesh,Gorakhpur,ASTBHUJA PRASAD TRIPATHI,M,54,GEN,INC,Hand,45693,26,1903988
Uttar Pradesh,Gorakhpur,ADITYANATH,M,41,GEN,BJP,Lotus,538604,523,1903988
Uttar Pradesh,Gorakhpur,RAJMATI NISHAD,F,56,GEN,SP,Bicycle,226216,128,1903988
Uttar Pradesh,Gorakhpur,RAM BHUAL NISHAD,M,53,GEN,BSP,Elephant,176277,135,1903988
Uttar Pradesh,Gorakhpur,INDRA DEO YADAVA,M,66,GEN,BSCP,FLUTE,2398,0,1903988
Uttar Pradesh,Gorakhpur,FAIZ AHAMAD FAIZI,M,37,GEN,PECP,Ceiling Fan,5045,1,1903988
Uttar Pradesh,Gorakhpur,MUNNA,M,45,GEN,SWPI,Gas Stove,4024,0,1903988
Uttar Pradesh,Gorakhpur,RAJIT MISHRA,M,49,GEN,NAP,HOCKEY & BALL,1170,1,1903988
Uttar Pradesh,Gorakhpur,RAJESH,M,49,GEN,CPI(ML)(L),Flag with Three Stars,1872,1,1903988
Uttar Pradesh,Gorakhpur,RADHE MOHAN MISRA,M,77,GEN,AAAP,Broom,11844,29,1903988
Uttar Pradesh,Gorakhpur,MOHD. WASEEM KHAN,M,31,GEN,BMUP,Cot,2013,3,1903988
Uttar Pradesh,Gorakhpur,SUBASH KUMAR MAURYA,M,35,GEN,RJPK,Battery Torch,2122,1,1903988
Uttar Pradesh,Gorakhpur,ACHHE LAL GUPTA,M,46,GEN,IND,Auto- Rickshaw,5338,1,1903988
Uttar Pradesh,Gorakhpur,ASHOK,M,54,GEN,IND,Balloon,4194,0,1903988
Uttar Pradesh,Gorakhpur,RAMKISHUN,M,47,GEN,IND,Glass Tumbler,4387,0,1903988
Uttar Pradesh,Gorakhpur,None of the Above,,,,NOTA,NOTA,8149,4,1903988
Uttar Pradesh,Kushi Nagar,KUNWAR RATANJIT PRATAP NARAIN SINGH,M,49,GEN,INC,Hand,284378,133,1680992
Uttar Pradesh,Kushi Nagar,RAJESH PANDEY URF GUDDU,M,55,GEN,BJP,Lotus,369917,134,1680992
Uttar Pradesh,Kushi Nagar,RADHE SHYAM SINGH,M,50,GEN,SP,Bicycle,111218,38,1680992
Uttar Pradesh,Kushi Nagar,DR. SANGAM MISHRA,M,58,GEN,BSP,Elephant,132811,70,1680992
Uttar Pradesh,Kushi Nagar,AKHAND,M,49,GEN,AAAP,Broom,3800,2,1680992
Uttar Pradesh,Kushi Nagar,AMEERUDDIN,M,36,GEN,ADUP,Grapes,3843,0,1680992
Uttar Pradesh,Kushi Nagar,ARVIND,M,45,GEN,S(J),Gas Stove,3630,0,1680992
Uttar Pradesh,Kushi Nagar,KASHIM ALI,M,50,GEN,PECP,Ceiling Fan,9022,2,1680992
Uttar Pradesh,Kushi Nagar,GOBARDHAN PRASAD,M,52,SC,SP(I),Dolli,1963,0,1680992
Uttar Pradesh,Kushi Nagar,JAHID,M,37,GEN,SBSP,Ring,2677,0,1680992
Uttar Pradesh,Kushi Nagar,BACHCHOOLAAL,M,48,GEN,MBCOI,Scissors,2145,0,1680992
Uttar Pradesh,Kushi Nagar,MARKANDE,M,45,GEN,BMUP,Cot,4268,2,1680992
Uttar Pradesh,Kushi Nagar,RAMDHANEE,M,27,GEN,DNP,Camera,5485,0,1680992
Uttar Pradesh,Kushi Nagar,RAMPRATAP,M,37,GEN,JD(U),Arrow,4805,1,1680992
Uttar Pradesh,Kushi Nagar,None of the Above,,,,NOTA,NOTA,10102,0,1680992
Uttar Pradesh,Deoria,KALRAJ MISHRA,M,73,GEN,BJP,Lotus,495861,639,1806926
Uttar Pradesh,Deoria,NIYAJ AHMAD,M,51,GEN,BSP,Elephant,230862,252,1806926
Uttar Pradesh,Deoria,BALESHWAR YADAV,M,72,GEN,SP,Bicycle,150687,165,1806926
Uttar Pradesh,Deoria,SABHA KUNWAR,M,60,GEN,INC,Hand,37713,39,1806926
Uttar Pradesh,Deoria,AROON KUMAR TRIPATHI,M,55,GEN,AAAP,Broom,4939,13,1806926
Uttar Pradesh,Deoria,AWADH KISHOR NIGAM,M,33,SC,ARVP,Razor,1153,0,1806926
Uttar Pradesh,Deoria,INTZARUL,M,36,GEN,BMUP,Cot,1831,2,1806926
Uttar Pradesh,Deoria,UMESH,M,46,GEN,SBSP,Ring,4343,0,1806926
Uttar Pradesh,Deoria,RAJU,M,32,GEN,MOP,Auto- Rickshaw,5405,1,1806926
Uttar Pradesh,Deoria,RAM PRAVESH,M,31,GEN,BED,Cauliflower,6408,0,1806926
Uttar Pradesh,Deoria,RAM PREET,M,48,GEN,MBCOI,Scissors,1905,1,1806926
Uttar Pradesh,Deoria,VED PRAKASH MALL,M,41,GEN,JD(U),Arrow,1915,1,1806926
Uttar Pradesh,Deoria,SHYAM SUNDAR,M,39,GEN,PECP,Ceiling Fan,5130,0,1806926
Uttar Pradesh,Deoria,BARKHA KINNAR,O,38,GEN,IND,Dolli,4123,1,1806926
Uttar Pradesh,Deoria,HEMANT KISHOR SRIVASTAVA,M,34,GEN,IND,Car,5763,0,1806926
Uttar Pradesh,Deoria,None of the Above,,,,NOTA,NOTA,12405,0,1806926
Uttar Pradesh,Bansgaon,KAMLESH PASWAN,M,38,SC,BJP,Lotus,417597,362,1760090
Uttar Pradesh,Bansgaon,GORAKH PRASAD PASWAN,M,56,SC,SP,Bicycle,133534,141,1760090
Uttar Pradesh,Bansgaon,SADAL PRASAD,M,59,SC,BSP,Elephant,228260,183,1760090
Uttar Pradesh,Bansgaon,SANJAI KUMAR,M,39,SC,INC,Hand,50648,27,1760090
Uttar Pradesh,Bansgaon,ARJUN PRASAD RAW,M,45,SC,BaSaP,Balloon,2896,0,1760090
Uttar Pradesh,Bansgaon,CHANDRIKA PRASAD BHARATI,M,34,SC,RJPK,Battery Torch,1327,0,1760090
Uttar Pradesh,Bansgaon,RAMNARESH,M,50,SC,ISSP,Auto- Rickshaw,2963,0,1760090
Uttar Pradesh,Bansgaon,RAMNIVAS  PASWAN,M,38,SC,AAAP,Broom,5229,7,1760090
Uttar Pradesh,Bansgaon,RAMPRIT JAKHMEE,M,49,SC,BMUP,Cot,3076,4,1760090
Uttar Pradesh,Bansgaon,LALCHAND PRASAD JATAV,M,44,SC,ASP,Frock,9769,0,1760090
Uttar Pradesh,Bansgaon,KUNJAWATI,F,41,SC,IND,BELT,4346,0,1760090
Uttar Pradesh,Bansgaon,SHEO SHANKAR,M,63,SC,IND,Gas Cylinder,4013,0,1760090
Uttar Pradesh,Bansgaon,None of the Above,,,,NOTA,NOTA,13494,1,1760090
Uttar Pradesh,Lalganj,NEELAM SONKAR,F,38,SC,BJP,Lotus,324004,12,1661470
Uttar Pradesh,Lalganj,DR. BALIRAM,M,61,SC,BSP,Elephant,233961,10,1661470
Uttar Pradesh,Lalganj,BALIHARI BABU,M,63,SC,INC,Hand,21832,0,1661470
Uttar Pradesh,Lalganj,BECHAI SAROJ,M,43,SC,SP,Bicycle,260912,18,1661470
Uttar Pradesh,Lalganj,HARIPRASAD SONKAR,M,55,SC,CPI,Ears of Corn And Sickle,10523,0,1661470
Uttar Pradesh,Lalganj,JIYA LAL,M,61,SC,AAAP,Broom,5668,0,1661470
Uttar Pradesh,Lalganj,DINESH KUMAR,M,34,SC,Aa S P,Gas Cylinder,1733,0,1661470
Uttar Pradesh,Lalganj,PRADEEP KUMAR,M,26,SC,RUC,Kettle,14368,0,1661470
Uttar Pradesh,Lalganj,LAL BAHADUR,M,46,SC,BMUP,Cot,1911,0,1661470
Uttar Pradesh,Lalganj,SHRIPATI,M,51,SC,QED,Glass Tumbler,4620,0,1661470
Uttar Pradesh,Lalganj,SUKHANAYAN,M,59,SC,JSEP,Letter Box,1398,0,1661470
Uttar Pradesh,Lalganj,ACHCHHELAL,M,51,SC,IND,Auto- Rickshaw,4536,0,1661470
Uttar Pradesh,Lalganj,AVADHESH,M,48,SC,IND,Almirah,2129,0,1661470
Uttar Pradesh,Lalganj,JANGBAHADUR,M,43,SC,IND,Air Conditioner,3307,0,1661470
Uttar Pradesh,Lalganj,None of the Above,,,,NOTA,NOTA,7713,0,1661470
Uttar Pradesh,Azamgarh,ARVIND KUMAR JAISWAL,M,41,GEN,INC,Hand,17947,3,1703121
Uttar Pradesh,Azamgarh,MULAYAM SINGH YADAV,M,74,GEN,SP,Bicycle,340084,222,1703121
Uttar Pradesh,Azamgarh,RAMAKANT YADAV,M,54,GEN,BJP,Lotus,276998,104,1703121
Uttar Pradesh,Azamgarh,SHAH ALAM ALIAS GUDDU JAMALI,M,41,GEN,BSP,Elephant,266397,131,1703121
Uttar Pradesh,Azamgarh,M. AMIR RASHADI,M,57,GEN,RUC,Kettle,13270,1,1703121
Uttar Pradesh,Azamgarh,KIRAN SHARAMA,F,39,GEN,BSCP,FLUTE,1298,0,1703121
Uttar Pradesh,Azamgarh,DURG VIJAY YADAV,M,41,GEN,BMUP,Cot,1566,0,1703121
Uttar Pradesh,Azamgarh,PRAKASH CHANDRA,M,34,SC,ssrd,Grapes,2103,0,1703121
Uttar Pradesh,Azamgarh,MADAN,M,46,GEN,AITC,Flowers and Grass,5207,0,1703121
Uttar Pradesh,Azamgarh,RAJDHARI RAJBHAR,M,39,GEN,MOSP,HOCKEY & BALL,1695,0,1703121
Uttar Pradesh,Azamgarh,RAJESH YADAV,M,43,GEN,AAAP,Broom,3080,2,1703121
Uttar Pradesh,Azamgarh,SANJAY KUMAR CHATURVEDI,M,48,GEN,ISSP,Auto- Rickshaw,4051,0,1703121
Uttar Pradesh,Azamgarh,SANTOSH KUMAR GAUTAM,M,27,SC,MwSP,Whistle,3866,0,1703121
Uttar Pradesh,Azamgarh,PRAMOD SINGH,M,40,GEN,IND,Sewing Machine,3752,0,1703121
Uttar Pradesh,Azamgarh,RAM SINGH CHAUHAN,M,40,GEN,IND,Bat,2507,0,1703121
Uttar Pradesh,Azamgarh,SHAMSHAD AHMAD,M,40,GEN,IND,Kite,4875,0,1703121
Uttar Pradesh,Azamgarh,SUGRIV CHAUHAN,M,42,GEN,IND,Walking Stick,1882,0,1703121
Uttar Pradesh,Azamgarh,SANJAY CHAUHAN,M,39,GEN,IND,Ring,3517,0,1703121
Uttar Pradesh,Azamgarh,None of the Above,,,,NOTA,NOTA,5660,0,1703121
Uttar Pradesh,Ghosi,ATUL KUMAR SINGH ANJAAN,M,59,GEN,CPI,Ears of Corn And Sickle,18162,0,1891112
Uttar Pradesh,Ghosi,DARA SINGH CHAUHAN,M,55,GEN,BSP,Elephant,233739,43,1891112
Uttar Pradesh,Ghosi,RAJEEV KUMAR RAI,M,45,GEN,SP,Bicycle,165855,32,1891112
Uttar Pradesh,Ghosi,RASHTRA KUNWAR SINGH,M,47,GEN,INC,Hand,19312,3,1891112
Uttar Pradesh,Ghosi,HARINARAYAN RAJBHAR,M,73,GEN,BJP,Lotus,379739,58,1891112
